,Date,Ethereum,Tron,BSC,Arbitrum,Solana,Base,Avalanche,Polygon,Optimism,Near,TON,Sui,Mantle,Fantom,Celo,Blast,Noble,Aptos,Kava,Scroll,Stellar,Gnosis,Algorand,Omni,StarkNet,EOS,PulseChain,zkSync Era,Fraxtal,Osmosis,Ronin,Tezos,Klaytn,Linea,Heco,Mixin,Metis,Injective,Cronos,KCC,Manta,MultiversX,Rootstock,Canto,Cardano,re.al,Moonriver,OKExChain,zkSync Lite,Waves,Hedera,smartBCH,Kujira,Harmony,Immutable zkEVM,Bitlayer,Moonbeam,Liquidchain,Mode,Aurora,IoTeX,Astar,Taiko,Loopring,Icon,NEO,ICP,Karura,Zilliqa,Bifrost Network,XDC,Polygon zkEVM,Secret,Boba,Meter,DFK,EthereumPoW,Stacks,Wanchain,Agoric,ThunderCore,Fuse,Telos,Arbitrum Nova,Bittorrent,Oasis,Kardia,Dogechain,Aztec,Milkomeda C1,Ergo,SXnetwork,Elastos,Statemine,Concordium,Syscoin,TomoChain,Evmos,EthereumClassic,Q,Theta,Shiden,Conflux,Archway,Velas,REINetwork,Everscale,Crab,Havah,X Layer,Terra Classic,DefiChain,Ontology,Kadena,Flow,Acala,Total,Month,Year,Day
783,2024-07-03,78717630733.0,58170310678.0,5023610453.0,4007471703.0,3076821595.0,3236726523.0,1729474453.0,1784994533.0,1200798479.0,571126329.0,548866440.0,340258015.0,26221098.0,318303481.0,42464226.0,391785585.0,0.0,118338606.0,129806576.0,0.0,198749431.0,116656350.0,82905738.0,134109830,64442444.0,75386586.0,70684424.0,72908075.0,28817728.0,61897669.0,0.0,50459685.0,47713292.0,227129.0,43085006.0,34457596.0,31094348.0,0.0,23241413.0,15749593.0,14958783.0,13109963.0,14076971.0,19006560.0,16344434.0,0.0,11746420.0,11485594.0,0.0,7662095.0,10705943.0,13173846.0,14144517.0,8130609.0,0.0,8607011.0,7338480.0,17199043,17138286.0,5916786.0,5321614.0,5406786.0,0.0,5291455.0,0.0,3857056.0,1539678.0,3459274.0,3124593.0,4120669.0,2746481.0,2608234.0,3483979.0,2297327.0,2248715.0,1583609.0,1444852.0,0.0,1084365.0,1235348.0,1028770.0,1062233.0,712630.0,1013367.0,784172.0,679911.0,483711.0,435009.0,424928.0,0.0,355420.0,2669421.0,347616.0,1488895.0,228628.0,235477.0,175399.0,121293.0,63561.0,106911.0,47044.0,32747.0,14923.0,0.0,7815.0,2139.0,1715.0,1277.0,0.0,0.0,0.0,0.0,0.0,0.0,11555257.0,0.0,160873275488.0,7,2024,3
784,2024-07-04,78639322128.0,58133248784.0,5022420132.0,4001729337.0,3067127568.0,3230623010.0,1758050621.0,1788540435.0,1203702855.0,575758292.0,559527134.0,339048507.0,25945351.0,317016607.0,199936183.0,382674499.0,0.0,119087624.0,129596746.0,0.0,204415578.0,115939969.0,83455805.0,134030512,64528289.0,75341999.0,70449858.0,71869489.0,28809454.0,61033364.0,0.0,50410515.0,47666928.0,222704.0,42623435.0,34436007.0,30999704.0,0.0,23203914.0,15737157.0,14437547.0,13127533.0,13870764.0,19513500.0,15830591.0,0.0,11723549.0,11478663.0,0.0,7357972.0,10694820.0,12558687.0,14143699.0,8113862.0,0.0,8600003.0,7310505.0,17188871,17169125.0,5911845.0,5316916.0,5389197.0,0.0,5292747.0,0.0,3854775.0,1513250.0,3459142.0,3122745.0,4141236.0,2723217.0,2618536.0,3340188.0,2294651.0,2242932.0,1561236.0,1444852.0,0.0,1222615.0,1229597.0,1027650.0,1079015.0,711981.0,1012187.0,777732.0,679432.0,483366.0,434571.0,424073.0,0.0,353165.0,2661977.0,345928.0,1488015.0,226505.0,235232.0,175286.0,121093.0,63486.0,106673.0,46933.0,32646.0,14902.0,0.0,7799.0,2138.0,1713.0,1276.0,0.0,0.0,0.0,0.0,0.0,0.0,11331353.0,0.0,160932175989.0,7,2024,4
785,2024-07-05,78837011835.0,58195176821.0,5034418019.0,4043930499.0,3062310330.0,3230898260.0,1759137156.0,1788314691.0,1212294936.0,577159566.0,560835376.0,325097459.0,26095758.0,332978078.0,200683835.0,382350647.0,0.0,118373466.0,129604119.0,0.0,204615855.0,116129859.0,83631475.0,134343892,64748549.0,75518158.0,69713255.0,68243779.0,29341183.0,60978804.0,0.0,50468058.0,47757314.0,211666.0,42885606.0,34515655.0,30147344.0,0.0,23242086.0,15772602.0,14242892.0,13109060.0,13712021.0,19567879.0,16215635.0,0.0,11747373.0,11504895.0,0.0,6986403.0,10716649.0,11582989.0,13938177.0,8135857.0,0.0,8774702.0,7307633.0,17229061,16804970.0,5903754.0,5288253.0,5398436.0,0.0,5274261.0,0.0,3863788.0,1530625.0,3459401.0,3130046.0,4016662.0,2709850.0,2623593.0,3342678.0,2299248.0,2310290.0,1549868.0,1444852.0,0.0,1327897.0,1236388.0,1030055.0,1075601.0,713494.0,1015063.0,779307.0,680972.0,484456.0,435469.0,424295.0,0.0,351136.0,2660216.0,342175.0,1491494.0,227566.0,235705.0,175698.0,121389.0,63603.0,107172.0,46666.0,32735.0,14268.0,0.0,7803.0,2143.0,1716.0,1279.0,0.0,0.0,0.0,0.0,0.0,0.0,11354482.0,0.0,161251098035.0,7,2024,5
786,2024-07-06,79269602182.0,58001263430.0,5029407278.0,4083589320.0,3052447237.0,3209028596.0,1788288979.0,1809296604.0,1214348118.0,632649377.0,571475101.0,316286012.0,25970419.0,339360996.0,215985681.0,378884015.0,0.0,116291592.0,129927669.0,0.0,207758667.0,116781618.0,84605658.0,130009682,63656266.0,75442716.0,69187985.0,67251525.0,29420427.0,60558328.0,0.0,50293972.0,47723122.0,195982.0,42847144.0,34483686.0,30297945.0,0.0,23439754.0,15761581.0,13944797.0,13392596.0,13659449.0,19488474.0,15941603.0,0.0,11747826.0,11494277.0,0.0,7514095.0,10099306.0,12032335.0,13742398.0,8135764.0,0.0,8542016.0,7325904.0,17211849,16841757.0,5895893.0,4778663.0,5368570.0,0.0,5140814.0,0.0,3859928.0,1487268.0,3456398.0,3126919.0,4121969.0,2697838.0,2549135.0,3376642.0,2249076.0,2301485.0,1552727.0,1444852.0,0.0,1188058.0,1246929.0,1020519.0,1073205.0,713291.0,879868.0,775846.0,680460.0,484105.0,435435.0,424159.0,0.0,350797.0,2720329.0,342193.0,1490004.0,230114.0,235662.0,175515.0,121385.0,63637.0,107907.0,46612.0,32782.0,14002.0,0.0,7801.0,2141.0,1723.0,1278.0,0.0,0.0,0.0,0.0,0.0,0.0,10715780.0,0.0,161613922824.0,7,2024,6
787,2024-07-07,79412633855.0,57971495515.0,5026240711.0,4104016879.0,3026733243.0,3200107656.0,1793692155.0,1806605102.0,1215113865.0,631452829.0,571220223.0,312145462.0,25945351.0,319159901.0,215463056.0,377440705.0,0.0,116292132.0,130213086.0,0.0,208635730.0,116935527.0,83588284.0,129951698,63194542.0,75409068.0,69166069.0,67335192.0,29455515.0,61189861.0,0.0,50278050.0,47691718.0,167526.0,42827828.0,34466370.0,30432104.0,0.0,23189219.0,15750214.0,13805445.0,13474034.0,13681027.0,19458509.0,15442747.0,0.0,11732270.0,11488740.0,0.0,7210001.0,10087018.0,11574727.0,13648328.0,8122301.0,0.0,8401168.0,7309977.0,17204173,16825864.0,5881790.0,4817635.0,5371281.0,0.0,5126923.0,0.0,3858206.0,1512448.0,3456337.0,3125524.0,4007468.0,2698763.0,2681046.0,3279218.0,2246387.0,2231732.0,1550589.0,1444852.0,0.0,1138152.0,1240447.0,1019639.0,1071469.0,712580.0,878832.0,551832.0,680026.0,483787.0,434931.0,423757.0,0.0,343397.0,2711799.0,341772.0,1489339.0,227354.0,235407.0,175431.0,121206.0,64143.0,107409.0,46507.0,32699.0,13529.0,0.0,7793.0,2140.0,1718.0,959.0,0.0,0.0,0.0,0.0,0.0,0.0,10689324.0,0.0,161683640147.0,7,2024,7
788,2024-07-08,79497512462.0,57983817016.0,5027996855.0,4115640837.0,3018952698.0,3199817753.0,1792029128.0,1807142491.0,1218631869.0,631751357.0,571274513.0,314094323.0,25995487.0,320121347.0,215773455.0,372983511.0,0.0,116819836.0,130773881.0,0.0,207336683.0,117040704.0,83606990.0,129964049,63517803.0,75416235.0,68939992.0,67009055.0,29982663.0,60827696.0,0.0,50309243.0,47694527.0,167013.0,42832002.0,34469928.0,30350480.0,0.0,23583261.0,15752323.0,13807410.0,13620375.0,13580900.0,19413112.0,15866787.0,0.0,11740429.0,11490432.0,0.0,7443345.0,10089217.0,73760084.0,13290574.0,8130167.0,0.0,8386829.0,7303979.0,17205808,16416880.0,5878331.0,4819168.0,5365165.0,0.0,5120535.0,0.0,3858573.0,1533773.0,3456364.0,3125821.0,4134463.0,2700143.0,2682393.0,3238915.0,2247032.0,2238579.0,1551640.0,1444852.0,0.0,1166310.0,1239401.0,1020149.0,1071100.0,712710.0,878973.0,550014.0,680138.0,483849.0,435022.0,423686.0,0.0,344892.0,2712391.0,341859.0,1489481.0,229477.0,235456.0,175452.0,121292.0,64203.0,107409.0,46600.0,32791.0,13845.0,0.0,7792.0,2140.0,1719.0,318.0,0.0,0.0,0.0,0.0,0.0,0.0,10242079.0,0.0,161849702089.0,7,2024,8
789,2024-07-09,79301362211.0,57981323731.0,5029088890.0,4117636371.0,3076907042.0,3230786689.0,1794381827.0,1830591442.0,1223957840.0,632747502.0,571025922.0,311615683.0,25870147.0,319674412.0,215421024.0,377712314.0,0.0,106605514.0,130889772.0,0.0,211824576.0,116789515.0,85509252.0,129907494,63570717.0,75383418.0,68588729.0,66385143.0,29941038.0,61040792.0,0.0,50290470.0,47681074.0,167000.0,42813576.0,34454214.0,30195901.0,0.0,23438252.0,15743492.0,13955905.0,13568529.0,13624334.0,19344295.0,16247573.0,0.0,11728464.0,11485876.0,0.0,7880888.0,10096143.0,11815038.0,13227040.0,8114838.0,0.0,8304935.0,7232731.0,17198320,15426219.0,5917490.0,4807210.0,5365865.0,0.0,5106453.0,0.0,3856894.0,1507777.0,3456271.0,3124461.0,4204287.0,2706063.0,2679754.0,3279773.0,2245814.0,2259965.0,1553918.0,1444852.0,0.0,1197006.0,1242423.0,994445.0,1066840.0,712239.0,898544.0,534310.0,679791.0,483597.0,434706.0,423838.0,0.0,344892.0,2710356.0,336679.0,1488833.0,230326.0,235325.0,175377.0,121144.0,64138.0,107362.0,46702.0,32919.0,13884.0,0.0,7795.0,2139.0,1718.0,1277.0,0.0,0.0,0.0,0.0,0.0,0.0,11657080.0,0.0,161710336646.0,7,2024,9
790,2024-07-10,79430878556.0,58104275347.0,5029572362.0,4125853896.0,3338849587.0,3113942520.0,1707660676.0,1785188633.0,1226103880.0,629891976.0,571557954.0,306461858.0,26145894.0,320174707.0,218929978.0,370868344.0,0.0,116819553.0,131140394.0,0.0,213147531.0,117197832.0,84446674.0,130005782,64224518.0,75440452.0,67195666.0,65747816.0,30052479.0,61663241.0,0.0,50287399.0,47720917.0,139446.0,42845711.0,34480218.0,30246081.0,0.0,23191055.0,15754790.0,13873185.0,13693288.0,13608693.0,19425871.0,16059922.0,0.0,11743957.0,11493543.0,0.0,8030134.0,10792715.0,11921842.0,13041284.0,8134757.0,0.0,8300935.0,7238835.0,17211333,15470658.0,5908554.0,4757495.0,5353052.0,0.0,5089118.0,0.0,3859812.0,1529088.0,3456235.0,3126825.0,4118513.0,2706063.0,2541035.0,3316671.0,2236765.0,2255551.0,1557360.0,1444852.0,0.0,1178882.0,1234582.0,994414.0,1012411.0,712758.0,882253.0,535783.0,680295.0,483957.0,435020.0,424354.0,0.0,344892.0,2712299.0,336887.0,1489959.0,231812.0,235484.0,175510.0,121323.0,65507.0,107371.0,46533.0,32732.0,13757.0,0.0,7804.0,2141.0,1724.0,1278.0,0.0,0.0,0.0,0.0,0.0,0.0,11434359.0,0.0,161987337745.0,7,2024,10
791,2024-07-11,79603504118.0,58203853341.0,5031088094.0,4136325655.0,3339077792.0,3109381034.0,1745444824.0,1788223542.0,1225999280.0,633899457.0,571575101.0,300322105.0,26095758.0,319897925.0,217708376.0,373781413.0,0.0,117312165.0,131179763.0,0.0,213168402.0,114699578.0,80522094.0,130009682,63735578.0,75442716.0,65636830.0,65615879.0,31220390.0,61471695.0,0.0,50306234.0,47721887.0,139243.0,72308517.0,34481257.0,30916381.0,0.0,23453027.0,15755233.0,13836493.0,13624351.0,13554240.0,19492027.0,16016773.0,0.0,11741594.0,11494153.0,0.0,8156053.0,10142029.0,12145999.0,12933416.0,8130508.0,0.0,8290505.0,7270397.0,17211849,15439373.0,5904448.0,4709745.0,5356616.0,0.0,5068540.0,0.0,3859928.0,1529140.0,3456239.0,3126919.0,4162627.0,2706063.0,2543627.0,3271138.0,2226886.0,2260704.0,1555040.0,1444852.0,0.0,1234993.0,1229762.0,994696.0,1000675.0,712781.0,883281.0,534629.0,650317.0,483972.0,435034.0,424336.0,0.0,344892.0,2694732.0,421049.0,1490004.0,228840.0,235495.0,175520.0,121298.0,65511.0,107371.0,46600.0,32802.0,13985.0,0.0,7804.0,2141.0,1727.0,1278.0,0.0,0.0,0.0,0.0,0.0,0.0,10988756.0,0.0,162329500919.0,7,2024,11
792,2024-07-12,79457888495.0,58234298974.0,5031957065.0,4151279995.0,3405989461.0,3106146245.0,1809391105.0,1786794691.0,1233916082.0,643683845.0,571575101.0,301818227.0,26196030.0,320035242.0,230384265.0,372145038.0,0.0,119106065.0,131282376.0,0.0,217600287.0,114779911.0,81207017.0,130009682,64188324.0,72642716.0,65945424.0,65920919.0,31280965.0,60984011.0,0.0,50333550.0,47724411.0,135544.0,72308842.0,34481274.0,30840749.0,0.0,23158267.0,15755169.0,16211979.0,13633519.0,13571056.0,18116632.0,16100593.0,0.0,11744674.0,11494222.0,0.0,8347572.0,10595964.0,12991806.0,12782970.0,8130028.0,0.0,8284545.0,7194936.0,17211849,15397594.0,5901641.0,4710794.0,5340970.0,0.0,5009710.0,0.0,3859928.0,1500081.0,3455790.0,3126919.0,4097173.0,2706313.0,2679936.0,3365598.0,2226958.0,2253154.0,1553445.0,1444852.0,0.0,1230363.0,1232503.0,994762.0,1020402.0,712781.0,883311.0,562321.0,650318.0,483972.0,435034.0,424432.0,0.0,344892.0,2694732.0,421052.0,239995.0,231175.0,235502.0,175516.0,121296.0,65024.0,107869.0,46761.0,32821.0,14019.0,0.0,7806.0,2141.0,1730.0,1278.0,0.0,0.0,0.0,0.0,0.0,0.0,10290761.0,0.0,162391893134.0,7,2024,12
793,2024-07-13,79418736096.0,58469110292.0,5045034509.0,4192463885.0,3389581504.0,3118130934.0,1891132593.0,1804503078.0,1242769645.0,0.0,573289826.0,301889042.0,26170962.0,321670635.0,231256229.0,374786107.0,0.0,120699540.0,132034249.0,0.0,221666206.0,115504706.0,81854247.0,130399711,64198683.0,72860644.0,66865353.0,65980685.0,33971947.0,61054246.0,0.0,50441056.0,47880408.0,131962.0,42974198.0,34584806.0,30960667.0,0.0,23125677.0,15802605.0,14000926.0,13630330.0,13670917.0,18101970.0,16401606.0,0.0,11784242.0,11528441.0,0.0,8506909.0,10457734.0,13231895.0,12862750.0,8153234.0,0.0,8276414.0,7229708.0,17263485,15475849.0,5920817.0,4724060.0,5361907.0,0.0,5017350.0,0.0,3871508.0,1479744.0,3456166.0,3136300.0,4114709.0,2706401.0,2687683.0,3439340.0,2203503.0,2064813.0,1561313.0,1444852.0,0.0,1234035.0,1241826.0,998022.0,1021361.0,714920.0,886113.0,559590.0,652270.0,485424.0,436339.0,426201.0,0.0,335520.0,2702816.0,332961.0,240715.0,235633.0,236239.0,176050.0,121659.0,65237.0,108296.0,46970.0,32998.0,14466.0,0.0,7838.0,2147.0,1735.0,1282.0,0.0,0.0,0.0,0.0,0.0,0.0,10262576.0,0.0,162090865048.0,7,2024,13
794,2024-07-14,79219410933.0,58350095206.0,5027857431.0,4204738630.0,3371693989.0,3115341981.0,1884207203.0,1798896600.0,1238275281.0,643361805.0,572174502.0,298452677.0,26045623.0,321748228.0,230658989.0,371351669.0,0.0,121710498.0,134819913.0,0.0,220898794.0,115013120.0,81096999.0,130009682,63934881.0,72642716.0,66605660.0,65633277.0,34275626.0,60761398.0,0.0,50299906.0,47717518.0,130938.0,42846761.0,34480626.0,30881645.0,0.0,23127868.0,15753978.0,14176220.0,13706456.0,13703497.0,18064747.0,15971151.0,0.0,11738814.0,11494186.0,0.0,8786759.0,10433027.0,13309196.0,12656394.0,8122512.0,0.0,8272003.0,7194901.0,17211849,15422410.0,5950810.0,4709116.0,5313333.0,0.0,4994082.0,0.0,3859928.0,1549933.0,3455766.0,3148782.0,4160787.0,2706087.0,2679546.0,3459170.0,2195963.0,2053490.0,1554117.0,1444852.0,0.0,1231503.0,1232349.0,994710.0,1018811.0,712655.0,883059.0,560042.0,650276.0,483940.0,434934.0,424220.0,0.0,339306.0,2750240.0,336929.0,239995.0,229901.0,235449.0,175514.0,121220.0,66700.0,107798.0,46737.0,32801.0,14547.0,0.0,7802.0,2141.0,1727.0,960.0,0.0,0.0,0.0,0.0,0.0,0.0,10422689.0,0.0,162364211390.0,7,2024,14
795,2024-07-15,79417579432.0,58535076529.0,5033092535.0,4208063803.0,3355454392.0,3116136602.0,1869338947.0,1798762897.0,1239630843.0,643604585.0,572746677.0,299919703.0,26170962.0,321827398.0,230975419.0,371398176.0,0.0,126267351.0,134916575.0,0.0,220988459.0,115294200.0,81114766.0,130139692,64598765.0,72715358.0,67745091.0,65678402.0,34422418.0,60984552.0,0.0,50376260.0,47752990.0,134446.0,72350781.0,34512878.0,30964547.0,0.0,23140921.0,15765698.0,14157526.0,13718268.0,13891915.0,17300719.0,16405468.0,0.0,11749811.0,11505336.0,0.0,9446108.0,10440610.0,14059852.0,12725574.0,8133778.0,0.0,8272003.0,7213876.0,17229061,15437249.0,5969652.0,4749071.0,5324719.0,0.0,4994636.0,0.0,3863788.0,1575055.0,3455781.0,3151931.0,4095163.0,2714507.0,2679145.0,3517374.0,2196364.0,2058568.0,1550876.0,1444852.0,0.0,1084964.0,1232303.0,995558.0,1019451.0,712917.0,883188.0,561076.0,650778.0,484306.0,435015.0,424358.0,0.0,345999.0,2656384.0,426062.0,240235.0,233298.0,235523.0,175685.0,121328.0,66767.0,108185.0,46775.0,32848.0,15490.0,0.0,7804.0,2143.0,1734.0,1279.0,0.0,0.0,0.0,0.0,0.0,0.0,10526569.0,0.0,162768399708.0,7,2024,15
796,2024-07-16,79221367117.0,58767935169.0,5031880990.0,4251819327.0,3334690037.0,3123293798.0,1875964679.0,1814544371.0,1233438133.0,643682565.0,580254177.0,301276099.0,26095758.0,321483375.0,240564787.0,370295239.0,0.0,129038357.0,135452729.0,0.0,220432869.0,112306284.0,82570884.0,130139692,65229198.0,72715358.0,67884682.0,65567646.0,34647706.0,61094445.0,0.0,50340755.0,47757036.0,125649.0,42888917.0,34513231.0,30946002.0,0.0,23173245.0,15766129.0,14567675.0,13711333.0,13875252.0,16572551.0,15928840.0,0.0,11759429.0,11504929.0,0.0,9784494.0,10448897.0,13509307.0,12801631.0,8147397.0,0.0,8272003.0,7217445.0,17229061,15357480.0,5989868.0,4749451.0,5322667.0,0.0,5016353.0,0.0,3863788.0,1674788.0,3454229.0,3151931.0,4102348.0,2719927.0,2542258.0,3493749.0,2128760.0,2054250.0,1543268.0,1444852.0,0.0,1182195.0,1228551.0,995249.0,1019594.0,712985.0,883333.0,561049.0,650799.0,484324.0,435069.0,424503.0,0.0,342192.0,2662166.0,332053.0,240235.0,231175.0,235543.0,175687.0,121436.0,71318.0,107687.0,46843.0,32760.0,15612.0,0.0,7807.0,2143.0,1730.0,1279.0,0.0,0.0,0.0,0.0,0.0,0.0,10820221.0,0.0,162839142184.0,7,2024,16
797,2024-07-17,79463260540.0,58747247222.0,5028092823.0,4256963807.0,3310258802.0,3139733436.0,1937143263.0,1822369183.0,1237372652.0,653475119.0,579674502.0,299917221.0,25970419.0,321651550.0,250693727.0,366206505.0,0.0,129666351.0,135451650.0,0.0,222148610.0,112545173.0,82000070.0,130009682,66434872.0,72642716.0,67866424.0,66014072.0,34683210.0,61174280.0,0.0,50323220.0,47721155.0,125863.0,42881742.0,34481253.0,32337106.0,0.0,23337375.0,15754187.0,14439109.0,13695876.0,13880850.0,16494124.0,16000270.0,0.0,11744239.0,11493269.0,0.0,11096838.0,10450804.0,13125607.0,12624948.0,8126105.0,0.0,8281070.0,7296313.0,17211849,15270161.0,5985014.0,4809639.0,5318381.0,0.0,5094706.0,0.0,3859928.0,1699788.0,3454229.0,3178777.0,4018932.0,2719927.0,2678741.0,3518375.0,2128301.0,2094327.0,1542821.0,1444852.0,0.0,1135635.0,1232303.0,994554.0,1022794.0,712781.0,883260.0,559467.0,650316.0,483972.0,435034.0,424316.0,0.0,342192.0,2649166.0,332158.0,239995.0,232237.0,235490.0,175513.0,121255.0,68396.0,108684.0,46841.0,32746.0,15719.0,0.0,7804.0,2141.0,1734.0,1278.0,0.0,0.0,0.0,0.0,0.0,0.0,10593577.0,0.0,163146149310.0,7,2024,17
798,2024-07-18,79103538453.0,58864690092.0,5027156676.0,4271273632.0,3283900404.0,3155527042.0,1919345813.0,1838483193.0,1244889549.0,654911590.0,679558957.0,301250052.0,183474669.0,321034065.0,250712570.0,365456490.0,0.0,140479938.0,135033040.0,125847976.0,224898457.0,112567881.0,82214799.0,129987580,66173158.0,72630366.0,66856661.0,65627988.0,34723511.0,60856526.0,0.0,50305871.0,47711668.0,126571.0,42874726.0,34475793.0,32328668.0,0.0,23391215.0,15751351.0,14503981.0,13612547.0,13788568.0,16477820.0,15827503.0,0.0,11742022.0,11492343.0,0.0,11549200.0,10505347.0,13339954.0,13025386.0,8121728.0,0.0,8284570.0,7297124.0,17208923,15276519.0,5979535.0,4831740.0,5311646.0,8635408.0,5078773.0,0.0,3859272.0,1613799.0,3454229.0,3178237.0,4187915.0,2721420.0,2733077.0,3498035.0,2122328.0,2148431.0,1539855.0,1444852.0,0.0,1171283.0,1228513.0,994702.0,1022701.0,712747.0,883165.0,561637.0,650236.0,483913.0,435028.0,424149.0,0.0,342192.0,2642366.0,332169.0,239954.0,232873.0,235484.0,175488.0,121225.0,66321.0,108388.0,46911.0,32816.0,16198.0,0.0,7801.0,2141.0,1729.0,1278.0,0.0,0.0,0.0,0.0,0.0,0.0,10836113.0,0.0,163318468599.0,7,2024,18
799,2024-07-19,79105746873.0,58880243435.0,5025339232.0,4271740017.0,3266790665.0,3163436635.0,1949556839.0,1844136362.0,1252379187.0,666393045.0,619674502.0,294908527.0,183581563.0,321463830.0,250682465.0,350965487.0,0.0,145914523.0,134316806.0,125644260.0,225199414.0,112437319.0,82900833.0,130009682,65982019.0,72642716.0,67087100.0,64582282.0,34833281.0,60343234.0,0.0,50319337.0,47712788.0,155496.0,42865136.0,34480195.0,32319426.0,0.0,23331499.0,15750154.0,14036612.0,13642062.0,13879267.0,16467645.0,16087809.0,0.0,11741881.0,11493931.0,0.0,11599467.0,10479776.0,12080132.0,13075677.0,8127948.0,0.0,8267441.0,7301043.0,17211849,15297819.0,5978568.0,4861972.0,5315754.0,8615345.0,5076549.0,0.0,3859928.0,1613141.0,3454178.0,3179777.0,4007434.0,2721750.0,2731637.0,3475510.0,2121513.0,2111053.0,1536488.0,1444852.0,0.0,1174729.0,1228421.0,992796.0,1035091.0,712570.0,882836.0,559126.0,650247.0,483918.0,434868.0,424093.0,0.0,340909.0,2631276.0,331969.0,239995.0,231600.0,235411.0,175508.0,121248.0,66394.0,108158.0,46814.0,32728.0,16726.0,0.0,7800.0,2141.0,1726.0,1278.0,0.0,0.0,0.0,0.0,0.0,0.0,11017282.0,0.0,163302949630.0,7,2024,19
800,2024-07-20,79605169022.0,59239057096.0,5044305514.0,4303537117.0,3241779266.0,3192203162.0,1948007805.0,1855616585.0,1256506431.0,666759498.0,621533526.0,294905824.0,192547831.0,322228640.0,251772348.0,350633358.0,0.0,148874584.0,134508822.0,127147382.0,227271157.0,112928887.0,83961879.0,130399711,65603610.0,72860644.0,68555746.0,64524917.0,34937196.0,60779247.0,0.0,50427984.0,47842111.0,168780.0,42985483.0,34582118.0,32428588.0,0.0,23471331.0,15795000.0,14073029.0,13663397.0,14008905.0,16342323.0,15967057.0,0.0,11772274.0,11528275.0,0.0,11485046.0,10431807.0,12265417.0,13117338.0,8146524.0,0.0,8753637.0,7337029.0,10242485,15363005.0,5996814.0,4876560.0,5327467.0,8616276.0,5093841.0,0.0,3871508.0,1615935.0,3452468.0,3189316.0,4074703.0,2716765.0,2734441.0,3494752.0,2126995.0,2116574.0,1527660.0,1444852.0,0.0,1221487.0,1230168.0,994526.0,1036358.0,714410.0,884910.0,561707.0,652102.0,485292.0,435938.0,424928.0,0.0,340867.0,2621119.0,332771.0,240715.0,232661.0,236013.0,176034.0,121552.0,68360.0,108158.0,47224.0,32965.0,15820.0,0.0,7815.0,2147.0,1730.0,1281.0,0.0,0.0,0.0,0.0,0.0,0.0,11139218.0,0.0,164247760951.0,7,2024,20
801,2024-07-21,79759849032.0,59161490984.0,5032910582.0,4319175897.0,3234357787.0,3184759096.0,1952348598.0,1853157282.0,1255959796.0,666969583.0,619640420.0,297863180.0,192124722.0,321899662.0,261244181.0,351525922.0,0.0,150703692.0,134384743.0,128454176.0,227444764.0,112994500.0,82178633.0,130002531,65343880.0,72638720.0,68534880.0,64825831.0,34893963.0,60277889.0,0.0,50339696.0,47719770.0,170766.0,42857172.0,34479074.0,32346885.0,0.0,23242319.0,15750702.0,13983065.0,13617486.0,14065839.0,16322435.0,16181645.0,0.0,11756103.0,11494123.0,0.0,11449265.0,10412978.0,73760084.0,13117453.0,8137833.0,0.0,8753818.0,7366788.0,10211287,14956194.0,5987499.0,4905355.0,5301175.0,8733342.0,5069117.0,0.0,3859716.0,1638426.0,3452223.0,3179602.0,4109725.0,2736164.0,2728366.0,3499282.0,2095566.0,2118174.0,1534128.0,1444852.0,0.0,1218545.0,1210098.0,992186.0,1031918.0,712682.0,883093.0,561729.0,650266.0,483930.0,434963.0,424336.0,0.0,338391.0,2615434.0,332071.0,239982.0,231175.0,235485.0,175503.0,121371.0,69434.0,108158.0,47227.0,33001.0,16320.0,0.0,7804.0,2141.0,1732.0,1278.0,0.0,0.0,0.0,0.0,0.0,0.0,11004279.0,0.0,164387024950.0,7,2024,21
802,2024-07-22,79629170604.0,59109891206.0,5033223310.0,4335225528.0,3234825533.0,3188862304.0,1953973358.0,1844094114.0,1255543431.0,677304721.0,620294177.0,295797063.0,191598290.0,320380928.0,260861473.0,353898375.0,0.0,152461426.0,134842072.0,128881054.0,226902863.0,112986213.0,82202528.0,130139692,66176610.0,72715358.0,68741947.0,64413481.0,34981656.0,60187526.0,0.0,50372177.0,47749623.0,66197262.0,42901590.0,34513181.0,32367410.0,0.0,23175337.0,15763694.0,14013335.0,13595721.0,14124773.0,16231045.0,15864978.0,0.0,11743871.0,11504707.0,0.0,11368800.0,10415269.0,11900968.0,13055370.0,8124943.0,0.0,8753818.0,7362936.0,10222061,15065620.0,5989160.0,4944359.0,5290940.0,8711293.0,5066961.0,0.0,3863788.0,1638709.0,3452245.0,3182957.0,4100275.0,2736154.0,2726018.0,3511535.0,2095007.0,2103387.0,1538789.0,1444852.0,0.0,1164512.0,1236490.0,995036.0,1031374.0,712985.0,883186.0,561200.0,650799.0,484324.0,435068.0,424221.0,0.0,337738.0,2601924.0,332090.0,240235.0,233086.0,235535.0,175684.0,121250.0,67443.0,108188.0,46993.0,32756.0,16398.0,0.0,7802.0,2143.0,1729.0,1279.0,0.0,0.0,0.0,0.0,0.0,0.0,10766775.0,0.0,164233270002.0,7,2024,22
